id_festival,envergure_territoriale_festival,code_insee_commune_festival,adresse_postale_festival,complement_adresse_festival,geocodage_xy_festival,latitude_festival,longitude_festival,id_commune,GeoPoint_festival
619,Intercommunale,7186,,"Différents lieux : Chateau à morimont Chateau théatre, place des recollets","44.7225391147, 4.59449538667",44.7225391147,4.59449538667,2210,POINT(4.59449538667 44.7225391147)
2422,,7186,,Différents lieux : Salle espace ouvèze Dans les rues du centre ville Devant hotel de ville,"44.7225391147, 4.59449538667",44.7225391147,4.59449538667,2210,POINT(4.59449538667 44.7225391147)
1070,Intercommunale,7190,1 Chemin Théâtre de verdure,,"44.5184712658, 4.44840556481",44.5184712658,4.44840556481,2214,POINT(4.44840556481 44.5184712658)
4295,,72003,,,"47.9589683966, 0.143770981533",47.9589683966,0.143770981533,28008,POINT(0.143770981533 47.9589683966)
4122,,72008,67 Rue Des collèges,,"47.9292220095, 0.191344248929",47.9292220095,0.191344248929,28013,POINT(0.191344248929 47.9292220095)
4983,,7201,,Scène Etoile,"44.4479030757, 4.34786189328",44.4479030757,4.34786189328,2225,POINT(4.34786189328 44.4479030757)
1996,,7204,,Grange de clavière,"45.0052980637, 4.41285687419",45.0052980637,4.41285687419,2228,POINT(4.41285687419 45.0052980637)
6309,,7204,Route d'Annonay,,"45.0052980637, 4.41285687419",45.0052980637,4.41285687419,2228,POINT(4.41285687419 45.0052980637)
4784,,72071,,,"47.702207042, 0.430642762781",47.702207042,0.430642762781,28070,POINT(0.430642762781 47.702207042)
3146,,72090,,,"48.0507447506, 0.467977281249",48.0507447506,0.467977281249,28087,POINT(0.467977281249 48.0507447506)
5596,,72132,,,"48.1842560568, 0.634694806211",48.1842560568,0.634694806211,28124,POINT(0.634694806211 48.1842560568)
5986,,72132,,,"48.1842560568, 0.634694806211",48.1842560568,0.634694806211,28124,POINT(0.634694806211 48.1842560568)
6960,,72132,2 Rue Alfred Marchand,,"48.1842560568, 0.634694806211",48.1842560568,0.634694806211,28124,POINT(0.634694806211 48.1842560568)
4728,,72133,,,"47.9023789335, 0.115228035183",47.9023789335,0.115228035183,28125,POINT(0.115228035183 47.9023789335)
3162,,72153,,,"47.7918893529, 0.410315352572",47.7918893529,0.410315352572,28144,POINT(0.410315352572 47.7918893529)
3495,,72154,Espace Montréal,,"47.6893893794, -0.0646954849714",47.6893893794,-0.0646954849714,28145,POINT(-0.0646954849714 47.6893893794)
5427,,72154,Boulevard Montréal,Parc des carmes,"47.6893893794, -0.0646954849714",47.6893893794,-0.0646954849714,28145,POINT(-0.0646954849714 47.6893893794)
6630,,72168,,,"47.9976308821, -0.138237768355",47.9976308821,-0.138237768355,28157,POINT(-0.138237768355 47.9976308821)
6980,,72179,,,"47.8125544281, -0.0874543104248",47.8125544281,-0.0874543104248,28168,POINT(-0.0874543104248 47.8125544281)
2385,,72180,2 Rue de la Gare,Espace Saugonna,"48.3545313197, 0.370783494811",48.3545313197,0.370783494811,28169,POINT(0.370783494811 48.3545313197)
3348,,72180,2 Rue De la gare,,"48.3545313197, 0.370783494811",48.3545313197,0.370783494811,28169,POINT(0.370783494811 48.3545313197)
5784,,72180,,,"48.3545313197, 0.370783494811",48.3545313197,0.370783494811,28169,POINT(0.370783494811 48.3545313197)
6635,,72180,,,"48.3545313197, 0.370783494811",48.3545313197,0.370783494811,28169,POINT(0.370783494811 48.3545313197)
151,Départementale,72181,30 Rue Huchepie,,"47.9885256718, 0.200030493539",47.9885256718,0.200030493539,28170,POINT(0.200030493539 47.9885256718)
209,Départementale,72181,1 Avenue Centre des Expositions,1 avenue du Centre des Expositions,"47.9885256718, 0.200030493539",47.9885256718,0.200030493539,28170,POINT(0.200030493539 47.9885256718)
632,Intercommunale,72181,2 Avenue Greco,,"47.9885256718, 0.200030493539",47.9885256718,0.200030493539,28170,POINT(0.200030493539 47.9885256718)
1509,Régionale,72181,5 Place Paul Cezanne,,"47.9885256718, 0.200030493539",47.9885256718,0.200030493539,28170,POINT(0.200030493539 47.9885256718)
2377,,72181,,BP 23221,"47.9885256718, 0.200030493539",47.9885256718,0.200030493539,28170,POINT(0.200030493539 47.9885256718)
2378,,72181,,,"47.9885256718, 0.200030493539",47.9885256718,0.200030493539,28170,POINT(0.200030493539 47.9885256718)
2689,,72181,,,"47.9885256718, 0.200030493539",47.9885256718,0.200030493539,28170,POINT(0.200030493539 47.9885256718)
2796,,72181,,,"47.9885256718, 0.200030493539",47.9885256718,0.200030493539,28170,POINT(0.200030493539 47.9885256718)
3096,,72181,Rue d'Arcole,,"47.9885256718, 0.200030493539",47.9885256718,0.200030493539,28170,POINT(0.200030493539 47.9885256718)
3336,,72181,,,"47.9885256718, 0.200030493539",47.9885256718,0.200030493539,28170,POINT(0.200030493539 47.9885256718)
3501,,72181,,,"47.9885256718, 0.200030493539",47.9885256718,0.200030493539,28170,POINT(0.200030493539 47.9885256718)
3666,,72181,,,"47.9885256718, 0.200030493539",47.9885256718,0.200030493539,28170,POINT(0.200030493539 47.9885256718)
3667,,72181,Hôtel de Ville - Place St-Pierre,,"47.9885256718, 0.200030493539",47.9885256718,0.200030493539,28170,POINT(0.200030493539 47.9885256718)
4377,,72181,,,"47.9885256718, 0.200030493539",47.9885256718,0.200030493539,28170,POINT(0.200030493539 47.9885256718)
4378,,72181,Hôtel de Ville - Place St-Pierre,,"47.9885256718, 0.200030493539",47.9885256718,0.200030493539,28170,POINT(0.200030493539 47.9885256718)
5433,,72181,,,"47.9885256718, 0.200030493539",47.9885256718,0.200030493539,28170,POINT(0.200030493539 47.9885256718)
5772,,72181,28 Avenue Rostov-sur-le-Don,,"47.9885256718, 0.200030493539",47.9885256718,0.200030493539,28170,POINT(0.200030493539 47.9885256718)
6245,,72181,,,"47.9885256718, 0.200030493539",47.9885256718,0.200030493539,28170,POINT(0.200030493539 47.9885256718)
6429,,72181,,,"47.9885256718, 0.200030493539",47.9885256718,0.200030493539,28170,POINT(0.200030493539 47.9885256718)
6430,,72181,,,"47.9885256718, 0.200030493539",47.9885256718,0.200030493539,28170,POINT(0.200030493539 47.9885256718)
6967,,72181,L'espal,,"47.9885256718, 0.200030493539",47.9885256718,0.200030493539,28170,POINT(0.200030493539 47.9885256718)
7175,,72181,,,"47.9885256718, 0.200030493539",47.9885256718,0.200030493539,28170,POINT(0.200030493539 47.9885256718)
6997,,72215,,,"48.3875624138, 0.245183264636",48.3875624138,0.245183264636,28201,POINT(0.245183264636 48.3875624138)
223,Départementale,72225,15 Rue Des Champs Roux,,"48.3488422257, 0.0741365485752",48.3488422257,0.0741365485752,28211,POINT(0.0741365485752 48.3488422257)
354,Départementale,72225,15 Rue Des Champs Roux,,"48.3488422257, 0.0741365485752",48.3488422257,0.0741365485752,28211,POINT(0.0741365485752 48.3488422257)
1325,Régionale,72225,15 Rue Des Champs Roux,,"48.3488422257, 0.0741365485752",48.3488422257,0.0741365485752,28211,POINT(0.0741365485752 48.3488422257)
2403,,72225,15 Rue Des Champs Roux,,"48.3488422257, 0.0741365485752",48.3488422257,0.0741365485752,28211,POINT(0.0741365485752 48.3488422257)
3190,,72241,,,"48.0577881474, 0.402183285649",48.0577881474,0.402183285649,28226,POINT(0.402183285649 48.0577881474)
2429,,72253,,,"47.8935298702, 0.0716892654727",47.8935298702,0.0716892654727,28237,POINT(0.0716892654727 47.8935298702)
1626,Régionale,72264,16 Rue Saint Denis,,"47.8378265007, -0.354705885665",47.8378265007,-0.354705885665,28246,POINT(-0.354705885665 47.8378265007)
4829,,72264,16 Rue Saint Denis,Parc du Château,"47.8378265007, -0.354705885665",47.8378265007,-0.354705885665,28246,POINT(-0.354705885665 47.8378265007)
6681,,72264,,,"47.8378265007, -0.354705885665",47.8378265007,-0.354705885665,28246,POINT(-0.354705885665 47.8378265007)
2127,,72269,,,"47.9250578354, 0.747660967628",47.9250578354,0.747660967628,28251,POINT(0.747660967628 47.9250578354)
5859,,72328,,,"48.0418982247, 0.247286439875",48.0418982247,0.247286439875,28304,POINT(0.247286439875 48.0418982247)
6343,,7233,1 Rue Temple du Fival,,"44.8012229727, 4.52362326693",44.8012229727,4.52362326693,2257,POINT(4.52362326693 44.8012229727)
4369,,72346,,,"47.8772923207, 0.0251444644642",47.8772923207,0.0251444644642,28322,POINT(0.0251444644642 47.8772923207)
7,Intercommunale,72364,1 Rue Anatole Carré,,"47.6723014522, 0.315373744758",47.6723014522,0.315373744758,28340,POINT(0.315373744758 47.6723014522)
8,Intercommunale,72364,1 Rue Anatole Carré,,"47.6723014522, 0.315373744758",47.6723014522,0.315373744758,28340,POINT(0.315373744758 47.6723014522)
854,Intercommunale,72386,Rue Sainte-Marie,,"48.0234127838, 0.282137902604",48.0234127838,0.282137902604,28359,POINT(0.282137902604 48.0234127838)
4293,,72386,,,"48.0234127838, 0.282137902604",48.0234127838,0.282137902604,28359,POINT(0.282137902604 48.0234127838)
5881,,72386,1 Route de Changé,,"48.0234127838, 0.282137902604",48.0234127838,0.282137902604,28359,POINT(0.282137902604 48.0234127838)
601,Intercommunale,7244,,Salle communale,"44.9083362092, 4.5616408271",44.9083362092,4.5616408271,2268,POINT(4.5616408271 44.9083362092)
1969,,7278,,,"44.8373734527, 4.61203758015",44.8373734527,4.61203758015,2298,POINT(4.61203758015 44.8373734527)
6103,,7278,,Différents lieux :  Thréatre de verdure Au parvis de l'eglise Au temple Au foyer,"44.8373734527, 4.61203758015",44.8373734527,4.61203758015,2298,POINT(4.61203758015 44.8373734527)
154,Départementale,7281,74 chemin de la Cacharde,,"44.9410716967, 4.82459034307",44.9410716967,4.82459034307,2301,POINT(4.82459034307 44.9410716967)
1972,,7281,Place Louis Alexandre Faure,,"44.9410716967, 4.82459034307",44.9410716967,4.82459034307,2301,POINT(4.82459034307 44.9410716967)
3718,,7281,,Différents lieux : Chateau de Crussol Théatre de verdure à saint perray,"44.9410716967, 4.82459034307",44.9410716967,4.82459034307,2301,POINT(4.82459034307 44.9410716967)
4146,,7286,,Différents lieux :  La salle des fêtes En extérieur  Le chapiteau,"44.819009873, 4.48134078114",44.819009873,4.48134078114,2306,POINT(4.48134078114 44.819009873)
2958,,7295,,Stade municipale le teil,"44.8202271347, 4.57255179328",44.8202271347,4.57255179328,2315,POINT(4.57255179328 44.8202271347)
912,Intercommunale,7297,,le village,"44.9879627989, 4.74987587664",44.9879627989,4.74987587664,2317,POINT(4.74987587664 44.9879627989)
1931,,73003,,Le scarabé,"45.5198646844, 6.51470725301",45.5198646844,6.51470725301,28361,POINT(6.51470725301 45.5198646844)
1170,Intercommunale,73004,,Différents lieux : Salle de l'europe  Espace des niveoles,"45.6088639529, 6.08868598171",45.6088639529,6.08868598171,28362,POINT(6.08868598171 45.6088639529)
259,Départementale,73008,5 Rue Jean Monnard,Centre des Congrès,"45.6978541675, 5.90388626955",45.6978541675,5.90388626955,28366,POINT(5.90388626955 45.6978541675)
426,Départementale,73008,23 Boulevard Périn,,"45.6978541675, 5.90388626955",45.6978541675,5.90388626955,28366,POINT(5.90388626955 45.6978541675)
3273,,73008,3 Avenue des fleurs,,"45.6978541675, 5.90388626955",45.6978541675,5.90388626955,28366,POINT(5.90388626955 45.6978541675)
3746,,73008,Boulevard Robert-Barrier,<,"45.6978541675, 5.90388626955",45.6978541675,5.90388626955,28366,POINT(5.90388626955 45.6978541675)
828,Intercommunale,73011,,Différents lieux : Maison perriere de la Bathie Salle felix merlot,"45.6683987277, 6.40460338643",45.6683987277,6.40460338643,28368,POINT(6.40460338643 45.6683987277)
829,Intercommunale,73011,,Dans les bibliothèques,"45.6683987277, 6.40460338643",45.6683987277,6.40460338643,28368,POINT(6.40460338643 45.6683987277)
935,Intercommunale,73011,88 bis Rue de la République,Le Grand Bivouac d'Albertville,"45.6683987277, 6.40460338643",45.6683987277,6.40460338643,28368,POINT(6.40460338643 45.6683987277)
2483,,73011,,Différents lieux : Place de la liberté Square soutiras Théatre maistre,"45.6683987277, 6.40460338643",45.6683987277,6.40460338643,28368,POINT(6.40460338643 45.6683987277)
2626,,73011,,Eglise saint grat,"45.6683987277, 6.40460338643",45.6683987277,6.40460338643,28368,POINT(6.40460338643 45.6683987277)
5652,,73011,,Différents lieux :  Place de la liberté Square Soutiras Théatre de Maistre,"45.6683987277, 6.40460338643",45.6683987277,6.40460338643,28368,POINT(6.40460338643 45.6683987277)
6532,,73011,,Différents lieux : Place de l'europe Dôme Cinema  Centre ville,"45.6683987277, 6.40460338643",45.6683987277,6.40460338643,28368,POINT(6.40460338643 45.6683987277)
6052,,7302,,Camping le Rieutord,"44.6573798022, 4.70779936262",44.6573798022,4.70779936262,2322,POINT(4.70779936262 44.6573798022)
5606,,73024,,Différent lieux :  En haut de la montée mécanique  de Pierrafort Sur le parking P8 Piste de luge,"45.4607199042, 6.44362178612",45.4607199042,6.44362178612,28380,POINT(6.44362178612 45.4607199042)
6545,,73029,,Espace culturel Jean blanc,"45.5520596872, 5.93925556329",45.5520596872,5.93925556329,28385,POINT(5.93925556329 45.5520596872)
111,Communale,73039,585 Route De Tramonet,Syndicat Mixte de l'Avant-Pays Savoyard,"45.5651185204, 5.6763421885",45.5651185204,5.6763421885,28392,POINT(5.6763421885 45.5651185204)
3997,,73043,492 Rue de l'Ebène,Salle de l'Ebène,"45.759099279, 5.91593169517",45.759099279,5.91593169517,28396,POINT(5.91593169517 45.759099279)
430,Départementale,73054,,Arc 1800,"45.6647980545, 6.76637903907",45.6647980545,6.76637903907,28404,POINT(6.76637903907 45.6647980545)
3291,,73054,,Mairie Annexe Arc 1800,"45.6647980545, 6.76637903907",45.6647980545,6.76637903907,28404,POINT(6.76637903907 45.6647980545)
3292,,73054,,Carrefour des grandes stations des Alpes,"45.6647980545, 6.76637903907",45.6647980545,6.76637903907,28404,POINT(6.76637903907 45.6647980545)
4918,,73057,,DIfférents lieux :  Parc thermal  en plein air,"45.4538077442, 6.56840188785",45.4538077442,6.56840188785,28406,POINT(6.56840188785 45.4538077442)
165,Départementale,73065,59 Rue Du commndant Perceval,FACIM-Fondation pour l'action culturelle internationale en montagne,"45.583182552, 5.90903392417",45.583182552,5.90903392417,28412,POINT(5.90903392417 45.583182552)
262,Départementale,73065,77 place Métropole,,"45.583182552, 5.90903392417",45.583182552,5.90903392417,28412,POINT(5.90903392417 45.583182552)
290,Départementale,73065,67 Rue St François de Sales,Association Chambéry bande dessinée,"45.583182552, 5.90903392417",45.583182552,5.90903392417,28412,POINT(5.90903392417 45.583182552)
535,Intercommunale,73065,Place François Mitterrand,https://lesnuitsdelaroulotte.com/,"45.583182552, 5.90903392417",45.583182552,5.90903392417,28412,POINT(5.90903392417 45.583182552)
644,Intercommunale,73065,,Mjc et à l'Aqcv,"45.583182552, 5.90903392417",45.583182552,5.90903392417,28412,POINT(5.90903392417 45.583182552)
1383,Nationale,73065,,,"45.583182552, 5.90903392417",45.583182552,5.90903392417,28412,POINT(5.90903392417 45.583182552)
1395,Nationale,73065,,,"45.583182552, 5.90903392417",45.583182552,5.90903392417,28412,POINT(5.90903392417 45.583182552)
2037,,73065,9 Rue du genevois,Arc en Cirque Centre Régional des Arts du Cirque de Chambéry,"45.583182552, 5.90903392417",45.583182552,5.90903392417,28412,POINT(5.90903392417 45.583182552)
2503,,73065,,Dans toute la ville,"45.583182552, 5.90903392417",45.583182552,5.90903392417,28412,POINT(5.90903392417 45.583182552)
3470,,73065,,Différents lieux : La soute  La cité des arts Lieux culturels de chambéry,"45.583182552, 5.90903392417",45.583182552,5.90903392417,28412,POINT(5.90903392417 45.583182552)
3623,,73065,,Grange Batelière de l’Abbaye d’Hautecombe,"45.583182552, 5.90903392417",45.583182552,5.90903392417,28412,POINT(5.90903392417 45.583182552)
5566,,73065,,La base,"45.583182552, 5.90903392417",45.583182552,5.90903392417,28412,POINT(5.90903392417 45.583182552)
6042,,73065,,Chateau des Ducs,"45.583182552, 5.90903392417",45.583182552,5.90903392417,28412,POINT(5.90903392417 45.583182552)
6122,,73065,,En plein air,"45.583182552, 5.90903392417",45.583182552,5.90903392417,28412,POINT(5.90903392417 45.583182552)
6760,,73065,,Parc du verney,"45.583182552, 5.90903392417",45.583182552,5.90903392417,28412,POINT(5.90903392417 45.583182552)
1490,Régionale,73073,96 Rue montée du fort,,"45.8034782998, 5.79654546056",45.8034782998,5.79654546056,28419,POINT(5.79654546056 45.8034782998)
1150,Intercommunale,73079,1 Lac des Dérouts,,"45.5473788658, 6.18096637147",45.5473788658,6.18096637147,28425,POINT(6.18096637147 45.5473788658)
1596,Régionale,73081,Rue Henri Bouvier,mairie,"45.6813038277, 6.12957262483",45.6813038277,6.12957262483,28426,POINT(6.12957262483 45.6813038277)
1515,Régionale,73105,175 chemin du Canal,Z.A. du Maillet,"45.4514870099, 5.74305650824",45.4514870099,5.74305650824,28448,POINT(5.74305650824 45.4514870099)
3055,,73105,,Le site rivier'alp,"45.4514870099, 5.74305650824",45.4514870099,5.74305650824,28448,POINT(5.74305650824 45.4514870099)
5257,,73105,,LaBase de Loisirs de Rivièr'Alp,"45.4514870099, 5.74305650824",45.4514870099,5.74305650824,28448,POINT(5.74305650824 45.4514870099)
2077,,73116,Place de l'Hotel de ville,,"45.2460484635, 6.28249903846",45.2460484635,6.28249903846,28455,POINT(6.28249903846 45.2460484635)
4542,,73116,Rue Rue verte,,"45.2460484635, 6.28249903846",45.2460484635,6.28249903846,28455,POINT(6.28249903846 45.2460484635)
785,Intercommunale,73129,,Village-Musée de la Combe de Savoie,"45.6009706105, 6.24611530229",45.6009706105,6.24611530229,28464,POINT(6.24611530229 45.6009706105)
54,Communale,73135,564 route De la cascade,Le Colporteur,"45.3048823312, 6.38960278843",45.3048823312,6.38960278843,28469,POINT(6.38960278843 45.3048823312)
1182,Intercommunale,73135,296 Route de Montandré,Salle polyvalente,"45.3048823312, 6.38960278843",45.3048823312,6.38960278843,28469,POINT(6.38960278843 45.3048823312)
518,Intercommunale,73151,22 Rue de la Jaquere,Salle montgrabelle,"45.4923770493, 5.9922950202",45.4923770493,5.9922950202,28481,POINT(5.9922950202 45.4923770493)
5284,,73173,,Différents lieux:  Eglise de montricher Salle Pierre lainé Eglise d'albanne,"45.2148500671, 6.40795019067",45.2148500671,6.40795019067,28497,POINT(6.40795019067 45.2148500671)
222,Départementale,73175,,Eglise saint Barthélemy de Montsapey,"45.5314889919, 6.36669427224",45.5314889919,6.36669427224,28498,POINT(6.36669427224 45.5314889919)
719,Intercommunale,73179,,Crèches du quartier vauban esquermes,"45.6011711771, 5.85409653786",45.6011711771,5.85409653786,28502,POINT(5.85409653786 45.6011711771)
496,Intercommunale,73181,,Salle des fêtes,"45.4857466628, 6.53657755978",45.4857466628,6.53657755978,28504,POINT(6.53657755978 45.4857466628)
1661,Régionale,73181,Place Saint-Pierre,Association Musique et Patrimoine en Tarentaise,"45.4857466628, 6.53657755978",45.4857466628,6.53657755978,28504,POINT(6.53657755978 45.4857466628)
2099,,73181,,Sur les murs et immeubles de la ville,"45.4857466628, 6.53657755978",45.4857466628,6.53657755978,28504,POINT(6.53657755978 45.4857466628)
1636,Régionale,73184,,Maison du Lac - Association Les Nuits d'Eté,"45.5854575397, 5.80295380926",45.5854575397,5.80295380926,28507,POINT(5.80295380926 45.5854575397)
1099,Intercommunale,73191,,Bassin chambérien,"45.5883066651, 5.77193430721",45.5883066651,5.77193430721,28513,POINT(5.77193430721 45.5883066651)
5814,,73197,,Place de Roscanvel Vallandry,"45.5103194255, 6.81520574462",45.5103194255,6.81520574462,28518,POINT(6.81520574462 45.5103194255)
2683,,73213,99 Rue de Bel Air,,"45.5561328197, 5.9602608047",45.5561328197,5.9602608047,28530,POINT(5.9602608047 45.5561328197)
3079,,73235,,En plein air,"45.4121018734, 6.37380621288",45.4121018734,6.37380621288,28552,POINT(6.37380621288 45.4121018734)
